user_id,show,genre,watch_time_minutes,rating,completed,device,time_of_day
U0485,The Queen's Gambit,Romance,45.0,3.9,False,TV,Evening
U0344,The Witcher,Drama,27.0,3.1,True,TV,Night
U0733,Money Heist,Documentary,32.0,3.1,False,Laptop,Evening
U0839,Dark,Action,15.0,3.1,False,Mobile,Night
U0179,Black Mirror,Documentary,22.0,4.0,True,Mobile,Evening
U0149,Narcos,Drama,107.0,4.0,True,TV,Night
U0596,The Crown,Horror,85.0,4.2,False,Mobile,Evening
U0976,Bridgerton,Action,11.0,2.6,False,TV,Evening
U0277,Dark,Horror,5.0,4.5,True,Laptop,Evening
U0969,The Witcher,Drama,40.0,4.6,False,Laptop,Evening
U0732,The Queen's Gambit,Romance,28.0,3.4,False,TV,Evening
U0620,The Witcher,Drama,39.0,3.7,False,TV,Evening
U0063,Black Mirror,Action,67.0,4.3,True,TV,Night
U0856,The Witcher,Drama,52.0,2.1,True,Laptop,Night
U0266,Narcos,Horror,169.0,3.6,True,TV,Evening
U0599,The Witcher,Documentary,94.0,3.8,True,TV,Night
U0231,Narcos,Comedy,8.0,3.6,True,Tablet,Night
U0128,Ozark,Comedy,165.0,3.1,False,Mobile,Afternoon
U0013,The Queen's Gambit,Drama,41.0,5.0,False,Tablet,Evening
U0226,The Crown,Drama,16.0,2.7,True,Laptop,Evening
U0902,Ozark,Comedy,48.0,3.7,True,TV,Evening
U0311,The Crown,Comedy,43.0,3.1,False,Mobile,Afternoon
U0020,Stranger Things,Romance,29.0,5.0,True,Mobile,Evening
U0682,Narcos,Drama,17.0,3.8,True,Tablet,Evening
U0980,Ozark,Drama,33.0,3.4,True,TV,Evening
U0603,Money Heist,Romance,81.0,3.9,False,Laptop,Night
U0915,Narcos,Action,166.0,4.4,True,TV,Night
U0799,Stranger Things,Romance,54.0,3.3,True,TV,Afternoon
U0013,Narcos,Thriller,115.0,2.0,False,TV,Morning
U0520,The Witcher,Action,19.0,2.5,True,Mobile,Evening
U0308,Bridgerton,Comedy,5.0,3.9,False,TV,Night
U0284,Money Heist,Thriller,55.0,4.9,True,Laptop,Afternoon
U0158,The Queen's Gambit,Horror,23.0,4.3,True,TV,Afternoon
U0213,Black Mirror,Comedy,64.0,4.3,True,Tablet,Afternoon
U0232,Dark,Romance,38.0,4.7,True,Mobile,Evening
U0419,The Witcher,Comedy,12.0,4.1,True,Mobile,Afternoon
U0623,The Crown,Drama,23.0,3.8,True,TV,Evening
U0456,Narcos,Horror,117.0,3.6,True,Laptop,Evening
U0289,Stranger Things,Horror,32.0,3.2,True,TV,Evening
U0070,Narcos,Sci-Fi,88.0,3.6,True,Mobile,Night
U0309,Ozark,Horror,16.0,2.8,True,Laptop,Night
U0169,Bridgerton,Documentary,87.0,4.2,True,Laptop,Night
U0786,The Queen's Gambit,Sci-Fi,32.0,3.8,True,Laptop,Evening
U0046,Narcos,Action,74.0,3.1,True,TV,Night
U0046,Money Heist,Horror,50.0,3.2,True,Mobile,Evening
U0931,The Crown,Documentary,125.0,2.9,False,Tablet,Afternoon
U0334,Stranger Things,Documentary,49.0,3.8,False,Laptop,Night
U0620,The Queen's Gambit,Action,40.0,3.5,True,Laptop,Afternoon
U0884,The Queen's Gambit,Action,13.0,3.2,False,TV,Night
U0763,Bridgerton,Horror,46.0,4.7,True,TV,Afternoon
U0562,The Crown,Action,45.0,3.6,True,Mobile,Evening
U0480,Stranger Things,Documentary,56.0,3.4,True,Laptop,Afternoon
U0762,Black Mirror,Romance,43.0,2.7,True,Laptop,Evening
U0254,Bridgerton,Sci-Fi,27.0,3.0,False,Tablet,Afternoon
U0430,Money Heist,Action,107.0,4.1,False,TV,Evening
U0464,Black Mirror,Sci-Fi,58.0,4.2,True,Mobile,Afternoon
U0855,Money Heist,Horror,53.0,4.9,False,Laptop,Night
U0137,Black Mirror,Sci-Fi,96.0,2.6,True,Mobile,Evening
U0612,Money Heist,Documentary,67.0,4.7,True,Mobile,Evening
U0768,Ozark,Horror,21.0,1.4,True,Laptop,Evening
U0924,The Witcher,Documentary,79.0,4.6,True,TV,Afternoon
U0369,The Queen's Gambit,Action,5.0,2.8,True,Mobile,Evening
U0614,Narcos,Romance,17.0,4.3,True,Laptop,Evening
U0350,Ozark,Action,50.0,3.6,True,TV,Night
U0738,Bridgerton,Sci-Fi,48.0,4.9,True,Laptop,Evening
U0749,The Crown,Sci-Fi,18.0,4.6,False,TV,Evening
U0274,The Crown,Sci-Fi,106.0,3.7,True,Tablet,Evening
U0138,Black Mirror,Comedy,30.0,4.4,False,Laptop,Afternoon
U0574,Black Mirror,Comedy,56.0,4.2,True,Mobile,Afternoon
U0141,The Queen's Gambit,Action,52.0,4.2,True,TV,Night
U0432,Black Mirror,Action,19.0,4.3,True,TV,Night
U0826,The Witcher,Drama,51.0,3.8,True,Mobile,Morning
U0822,Dark,Sci-Fi,76.0,3.7,True,Laptop,Evening
U0351,Ozark,Action,23.0,4.1,True,Laptop,Afternoon
U0621,Black Mirror,Thriller,186.0,5.0,True,Mobile,Evening
U0403,Narcos,Action,152.0,3.5,True,Tablet,Evening
U0443,Dark,Sci-Fi,139.0,4.1,True,Mobile,Night
U0695,The Crown,Sci-Fi,174.0,3.5,True,Tablet,Evening
U0152,Money Heist,Comedy,51.0,1.6,False,Laptop,Afternoon
U0162,Dark,Horror,12.0,3.8,False,Mobile,Evening
U0805,The Crown,Drama,15.0,3.3,True,Mobile,Evening
U0365,The Witcher,Horror,68.0,3.4,True,TV,Afternoon
U0730,Ozark,Sci-Fi,38.0,3.8,True,TV,Evening
U0034,The Queen's Gambit,Romance,38.0,4.8,False,Mobile,Afternoon
U0248,Bridgerton,Sci-Fi,69.0,5.0,True,Mobile,Evening
U0643,Stranger Things,Documentary,60.0,3.1,True,TV,Evening
U0929,Ozark,Comedy,77.0,3.9,True,TV,Evening
U0545,Narcos,Horror,78.0,3.6,False,Mobile,Afternoon
U0156,Black Mirror,Sci-Fi,55.0,3.0,True,Mobile,Morning
U0342,Ozark,Action,39.0,5.0,True,Mobile,Afternoon
U0985,Narcos,Horror,12.0,4.4,False,TV,Afternoon
U0595,The Queen's Gambit,Sci-Fi,37.0,2.9,True,Mobile,Night
U0128,Ozark,Comedy,62.0,3.9,True,Laptop,Night
U0016,Black Mirror,Romance,18.0,4.8,True,TV,Morning
U0349,Bridgerton,Romance,57.0,4.2,False,Mobile,Evening
U0568,Dark,Action,44.0,2.6,True,Mobile,Night
U0441,The Witcher,Documentary,43.0,3.5,True,Laptop,Afternoon
U0987,Narcos,Sci-Fi,25.0,4.1,False,TV,Evening
U0640,The Witcher,Romance,58.0,5.0,True,Mobile,Night
U0008,Bridgerton,Thriller,41.0,5.0,True,TV,Night
U0115,Black Mirror,Thriller,86.0,3.4,False,Mobile,Night
U0185,The Witcher,Documentary,21.0,4.2,True,TV,Evening
U0443,The Queen's Gambit,Drama,55.0,4.5,True,TV,Night
U0257,Dark,Horror,46.0,5.0,True,Laptop,Afternoon
U0935,Ozark,Drama,12.0,3.5,True,Mobile,Night
U0928,Dark,Sci-Fi,149.0,3.1,True,Laptop,Evening
U0908,Ozark,Romance,27.0,3.9,False,Laptop,Evening
U0213,The Witcher,Romance,21.0,4.9,True,Mobile,Evening
U0176,Ozark,Thriller,55.0,3.5,True,TV,Morning
U0881,The Witcher,Horror,43.0,2.7,True,Laptop,Afternoon
U0541,Ozark,Thriller,49.0,2.4,False,Mobile,Evening
U0305,The Queen's Gambit,Documentary,23.0,3.9,False,TV,Evening
U0566,Stranger Things,Sci-Fi,85.0,3.0,True,Laptop,Afternoon
U0930,Black Mirror,Romance,25.0,3.8,False,TV,Evening
U0804,Narcos,Sci-Fi,28.0,2.4,True,Laptop,Night
U0731,Stranger Things,Drama,99.0,2.9,False,Mobile,Night
U0521,Ozark,Documentary,43.0,4.5,True,Laptop,Night
U0503,Money Heist,Comedy,31.0,4.3,True,TV,Evening
U0973,Ozark,Romance,42.0,2.0,True,TV,Evening
U0453,Stranger Things,Action,167.0,3.2,False,Tablet,Evening
U0878,Money Heist,Action,49.0,3.2,True,Mobile,Evening
U0767,The Crown,Action,27.0,4.3,True,TV,Afternoon
U0628,Dark,Documentary,65.0,3.9,True,Mobile,Night
U0156,The Crown,Documentary,101.0,3.1,True,TV,Afternoon
U0289,Ozark,Comedy,97.0,4.3,True,TV,Evening
U0375,The Crown,Horror,41.0,3.4,True,Tablet,Night
U0798,The Crown,Documentary,140.0,3.8,False,TV,Evening
U0661,Dark,Drama,93.0,3.6,True,Laptop,Afternoon
U0065,Money Heist,Romance,21.0,4.2,True,Tablet,Evening
U0835,The Queen's Gambit,Comedy,27.0,4.2,True,Laptop,Evening
U0680,Money Heist,Sci-Fi,80.0,4.6,False,TV,Morning
U0619,The Queen's Gambit,Horror,25.0,4.2,True,Laptop,Night
U0563,Bridgerton,Thriller,43.0,3.8,True,Mobile,Night
U0930,Stranger Things,Documentary,56.0,3.9,True,Mobile,Morning
U0688,The Queen's Gambit,Documentary,90.0,2.2,True,TV,Night
U0787,The Witcher,Thriller,52.0,3.2,True,Tablet,Morning
U0979,Narcos,Thriller,25.0,4.2,True,Mobile,Afternoon
U0375,Narcos,Comedy,180.0,4.5,True,TV,Afternoon
U0522,The Witcher,Sci-Fi,66.0,3.9,True,Laptop,Evening
U0842,Bridgerton,Comedy,93.0,2.5,True,Mobile,Evening
U0470,Ozark,Comedy,144.0,3.9,True,Mobile,Afternoon
U0620,Black Mirror,Horror,45.0,2.1,True,Laptop,Evening
U0986,Dark,Thriller,9.0,3.4,True,TV,Evening
U0431,The Crown,Romance,112.0,2.1,False,Mobile,Night
U0417,Black Mirror,Documentary,150.0,3.9,True,Tablet,Night
U0238,Dark,Sci-Fi,12.0,4.0,True,TV,Evening
U0869,Money Heist,Documentary,33.0,3.9,False,TV,Evening
U0773,Narcos,Romance,28.0,3.0,True,TV,Evening
U0075,Ozark,Action,111.0,3.7,True,Laptop,Morning
U0255,Ozark,Romance,30.0,5.0,True,Laptop,Evening
U0832,Money Heist,Romance,36.0,4.2,True,Laptop,Afternoon
U0204,Ozark,Thriller,62.0,3.9,False,Laptop,Night
U0331,Narcos,Action,36.0,2.4,True,TV,Evening
U0327,The Crown,Sci-Fi,19.0,3.6,True,Mobile,Morning
U0050,Bridgerton,Drama,30.0,3.8,True,TV,Afternoon
U0542,Bridgerton,Romance,20.0,3.5,False,Tablet,Evening
U0217,Bridgerton,Drama,68.0,4.5,False,Mobile,Afternoon
U0142,The Crown,Sci-Fi,34.0,3.4,False,TV,Evening
U0874,Bridgerton,Action,100.0,4.4,True,Mobile,Night
U0530,Dark,Horror,8.0,2.8,True,Laptop,Evening
U0278,The Witcher,Horror,74.0,3.1,False,Tablet,Afternoon
U0501,Stranger Things,Documentary,30.0,4.6,True,Mobile,Night
U0757,Black Mirror,Romance,40.0,4.7,True,TV,Afternoon
U0869,The Queen's Gambit,Drama,68.0,2.7,True,TV,Night
U0954,The Crown,Drama,93.0,4.2,True,TV,Evening
U0801,Narcos,Thriller,12.0,4.0,False,TV,Night
U0141,Dark,Action,98.0,3.3,False,TV,Night
U0284,The Crown,Sci-Fi,19.0,3.9,True,Laptop,Night
U0009,Ozark,Horror,58.0,3.6,False,TV,Afternoon
U0596,Narcos,Action,71.0,4.0,True,Tablet,Afternoon
U0273,The Crown,Sci-Fi,20.0,4.0,True,Mobile,Morning
U0668,The Crown,Action,82.0,3.2,True,Tablet,Night
U0444,Black Mirror,Action,85.0,3.2,False,Laptop,Afternoon
U0800,Narcos,Sci-Fi,49.0,3.0,True,TV,Evening
U0386,The Queen's Gambit,Action,20.0,2.1,False,Mobile,Evening
U0202,Black Mirror,Documentary,58.0,4.2,True,TV,Night
U0882,Black Mirror,Thriller,56.0,3.7,True,Mobile,Night
U0799,Black Mirror,Comedy,23.0,2.5,False,Laptop,Evening
U0416,Black Mirror,Drama,77.0,3.8,False,Laptop,Afternoon
U0953,The Crown,Drama,67.0,3.3,True,TV,Evening
U0635,Ozark,Action,13.0,3.7,True,Laptop,Night
U0465,Narcos,Romance,63.0,3.5,True,TV,Afternoon
U0606,Dark,Thriller,42.0,3.9,True,TV,Night
U0909,Black Mirror,Horror,67.0,4.0,True,Laptop,Afternoon
U0286,Narcos,Romance,71.0,3.5,True,Laptop,Evening
U0200,Ozark,Action,27.0,4.5,True,Mobile,Evening
U0621,Money Heist,Thriller,39.0,5.0,True,Mobile,Night
U0173,Money Heist,Horror,51.0,4.6,False,Laptop,Evening
U0014,Bridgerton,Romance,42.0,5.0,True,TV,Night
U0336,The Queen's Gambit,Horror,56.0,3.4,True,Laptop,Evening
U0883,Stranger Things,Sci-Fi,42.0,3.5,False,Laptop,Evening
U0074,Stranger Things,Drama,16.0,3.9,True,Laptop,Afternoon
U0948,Black Mirror,Drama,43.0,3.3,True,TV,Morning
U0633,The Crown,Action,159.0,4.1,False,TV,Night
U0464,Black Mirror,Romance,48.0,4.8,True,Laptop,Night
U0960,Narcos,Drama,41.0,3.8,True,Laptop,Evening
U0671,Narcos,Action,16.0,4.4,True,Mobile,Night
U0956,The Crown,Comedy,40.0,3.7,True,Mobile,Evening
U0728,Narcos,Horror,94.0,3.2,False,Laptop,Evening
U0999,The Crown,Horror,22.0,3.4,True,Mobile,Evening
U0008,Money Heist,Drama,42.0,3.8,True,TV,Morning
U0690,Black Mirror,Thriller,15.0,2.4,True,Mobile,Afternoon
U0374,Narcos,Action,5.0,3.6,True,TV,Morning
U0520,Bridgerton,Sci-Fi,36.0,2.9,False,Mobile,Afternoon
U0563,Dark,Sci-Fi,72.0,4.3,True,TV,Evening
U0919,Stranger Things,Romance,25.0,2.8,False,TV,Afternoon
U0357,Narcos,Documentary,42.0,3.8,False,Laptop,Afternoon
U0108,Bridgerton,Horror,31.0,5.0,True,Tablet,Morning
U0765,The Crown,Sci-Fi,86.0,4.1,True,Mobile,Evening
U0262,The Queen's Gambit,Action,7.0,3.5,False,Tablet,Evening
U0792,The Witcher,Horror,50.0,3.8,False,TV,Evening
U0839,Stranger Things,Documentary,2.0,3.3,True,TV,Evening
U0965,Dark,Documentary,25.0,3.8,True,Mobile,Night
U0240,Dark,Thriller,67.0,3.6,True,TV,Evening
U0023,Bridgerton,Romance,29.0,3.9,False,Mobile,Evening
U0565,Ozark,Action,32.0,4.5,False,Tablet,Night
U0963,Money Heist,Thriller,77.0,3.0,True,Tablet,Evening
U0908,The Crown,Drama,64.0,3.7,True,TV,Night
U0845,Money Heist,Documentary,28.0,2.6,True,Laptop,Night
U0890,Narcos,Romance,19.0,4.2,True,Mobile,Evening
U0670,Money Heist,Thriller,15.0,4.0,False,Mobile,Evening
U0346,Narcos,Romance,255.0,3.2,True,Laptop,Evening
U0537,Ozark,Documentary,26.0,4.8,True,Laptop,Night
U0743,Ozark,Sci-Fi,9.0,2.9,True,TV,Night
U0917,Stranger Things,Romance,52.0,3.8,False,Laptop,Night
U0522,Money Heist,Drama,12.0,3.5,True,TV,Evening
U0885,The Crown,Documentary,21.0,5.0,True,Mobile,Afternoon
U0044,The Queen's Gambit,Sci-Fi,44.0,2.9,False,Mobile,Morning
U0040,The Queen's Gambit,Action,120.0,3.1,True,TV,Afternoon
U0932,Money Heist,Comedy,25.0,5.0,True,TV,Evening
U0699,Black Mirror,Thriller,37.0,4.3,False,Laptop,Night
U0214,Narcos,Sci-Fi,32.0,2.9,False,Tablet,Evening
U0262,The Crown,Sci-Fi,35.0,3.2,True,Mobile,Night
U0146,Black Mirror,Comedy,114.0,2.5,True,TV,Evening
U0973,The Witcher,Romance,34.0,3.8,True,Tablet,Afternoon
U0864,Black Mirror,Comedy,31.0,4.7,False,TV,Night
U0507,Dark,Drama,50.0,4.3,False,Laptop,Afternoon
U0683,The Witcher,Romance,42.0,3.9,True,TV,Night
U0656,The Witcher,Comedy,102.0,3.9,True,TV,Morning
U0113,Bridgerton,Comedy,13.0,3.2,False,Laptop,Night
U0885,Narcos,Action,43.0,2.3,True,Mobile,Evening
U0952,The Queen's Gambit,Horror,65.0,4.0,True,Laptop,Night
U0038,The Witcher,Horror,48.0,2.7,True,TV,Evening
U0421,Money Heist,Horror,139.0,4.5,False,Mobile,Night
U0023,The Queen's Gambit,Romance,72.0,4.5,True,TV,Evening
U0356,Black Mirror,Comedy,3.0,3.8,True,TV,Afternoon
U0415,Money Heist,Romance,31.0,4.4,True,Tablet,Evening
U0450,Dark,Romance,58.0,3.3,True,Mobile,Evening
U0236,Money Heist,Horror,24.0,4.5,True,Laptop,Evening
U0812,Stranger Things,Documentary,34.0,3.5,False,Mobile,Evening
U0953,The Queen's Gambit,Romance,53.0,3.0,True,TV,Evening
U0490,The Crown,Drama,27.0,3.7,True,Mobile,Night
U0559,Black Mirror,Documentary,73.0,3.9,True,Laptop,Evening
U0028,Bridgerton,Horror,38.0,3.4,True,Mobile,Night
U0271,Black Mirror,Thriller,16.0,3.6,True,Mobile,Evening
U0463,The Witcher,Sci-Fi,45.0,4.1,True,Laptop,Night
U0047,Stranger Things,Thriller,38.0,4.3,True,TV,Night
U0659,The Queen's Gambit,Thriller,40.0,2.5,True,Laptop,Evening
U0111,Bridgerton,Horror,13.0,2.0,True,Mobile,Morning
U0245,The Crown,Sci-Fi,122.0,4.5,True,Tablet,Afternoon
U0861,Stranger Things,Horror,17.0,3.5,False,Mobile,Night
U0454,The Queen's Gambit,Drama,117.0,4.5,True,TV,Evening
U0625,The Crown,Sci-Fi,19.0,3.6,False,TV,Night
U0757,Narcos,Horror,47.0,3.3,True,TV,Morning
U0017,Black Mirror,Romance,56.0,5.0,True,Laptop,Afternoon
U0431,Black Mirror,Comedy,96.0,3.2,False,Mobile,Evening
U0082,Dark,Drama,13.0,3.6,False,Mobile,Night
U0583,The Queen's Gambit,Sci-Fi,50.0,4.3,True,TV,Night
U0651,Bridgerton,Comedy,105.0,5.0,True,Laptop,Morning
U0104,Ozark,Romance,10.0,3.7,True,Mobile,Evening
U0970,Bridgerton,Documentary,87.0,3.8,True,TV,Night
U0873,Narcos,Sci-Fi,6.0,4.2,True,TV,Evening
U0571,The Queen's Gambit,Sci-Fi,94.0,2.7,True,TV,Evening
U0272,Bridgerton,Documentary,33.0,2.2,True,TV,Evening
U0470,Dark,Thriller,40.0,4.7,True,Laptop,Afternoon
U0757,Dark,Drama,25.0,4.6,True,Mobile,Night
U0495,Black Mirror,Action,103.0,3.1,False,Mobile,Evening
U0506,The Queen's Gambit,Comedy,10.0,3.0,False,Laptop,Evening
U0516,The Crown,Comedy,56.0,4.1,True,TV,Night
U0553,Money Heist,Documentary,22.0,3.8,False,TV,Evening
U0646,The Witcher,Action,62.0,3.7,False,TV,Afternoon
U0916,Black Mirror,Action,92.0,1.9,True,Laptop,Afternoon
U0715,The Witcher,Drama,42.0,5.0,True,Mobile,Afternoon
U0952,Stranger Things,Thriller,62.0,3.9,True,TV,Evening
U0977,Black Mirror,Horror,120.0,3.1,False,Mobile,Night
U0493,Ozark,Thriller,75.0,5.0,True,Laptop,Morning
U0836,Stranger Things,Thriller,8.0,3.2,True,Laptop,Evening
U0748,Stranger Things,Drama,26.0,3.5,True,Mobile,Evening
U0983,Bridgerton,Horror,32.0,3.1,True,Tablet,Afternoon
U0439,Narcos,Drama,28.0,3.8,True,TV,Night
U0670,The Crown,Action,17.0,3.2,False,Mobile,Evening
U0371,Bridgerton,Documentary,68.0,4.4,True,Tablet,Morning
U0902,Dark,Horror,8.0,5.0,True,TV,Evening
U0707,The Crown,Comedy,91.0,4.2,True,TV,Night
U0860,Stranger Things,Comedy,25.0,4.7,True,TV,Night
U0450,Dark,Thriller,32.0,2.9,True,Tablet,Afternoon
U0984,Bridgerton,Sci-Fi,63.0,4.7,True,Laptop,Evening
U0844,Dark,Romance,16.0,2.5,False,TV,Evening
U0783,Bridgerton,Drama,58.0,4.3,True,TV,Evening
U0211,The Queen's Gambit,Horror,35.0,2.6,True,TV,Night
U0062,Ozark,Thriller,43.0,5.0,False,TV,Night
U0247,Bridgerton,Documentary,47.0,4.2,False,TV,Night
U0252,Ozark,Documentary,38.0,3.7,True,Laptop,Evening
U0577,Black Mirror,Comedy,95.0,4.5,False,Mobile,Afternoon
U0468,Money Heist,Comedy,66.0,3.4,False,Mobile,Evening
U0677,Stranger Things,Romance,31.0,4.1,False,Tablet,Evening
U0676,Stranger Things,Action,19.0,3.1,True,TV,Night
U0271,The Witcher,Action,33.0,3.7,True,Mobile,Afternoon
U0452,Ozark,Thriller,31.0,4.0,True,TV,Afternoon
U0987,Ozark,Documentary,6.0,1.9,True,Mobile,Night
U0531,Black Mirror,Sci-Fi,46.0,4.5,True,TV,Evening
U0984,Bridgerton,Romance,78.0,4.3,False,TV,Night
U0207,Ozark,Comedy,31.0,4.6,True,TV,Morning
U0965,The Queen's Gambit,Horror,12.0,3.8,False,Mobile,Night
U0879,Ozark,Documentary,72.0,3.5,True,Laptop,Night
U0568,Ozark,Thriller,90.0,2.8,True,Laptop,Evening
U0010,Black Mirror,Thriller,49.0,3.6,True,Mobile,Afternoon
U0105,Ozark,Romance,33.0,3.5,False,Mobile,Afternoon
U0992,The Witcher,Comedy,56.0,3.9,False,TV,Evening
U0614,Money Heist,Romance,22.0,3.7,True,Laptop,Night
U0503,Dark,Romance,10.0,5.0,False,Mobile,Morning
U0915,The Queen's Gambit,Horror,92.0,5.0,False,TV,Evening
U0086,Black Mirror,Drama,76.0,3.4,True,Mobile,Afternoon
U0047,Bridgerton,Documentary,84.0,4.4,True,TV,Evening
U0086,The Crown,Romance,41.0,2.5,True,Tablet,Night
U0396,Bridgerton,Thriller,30.0,3.5,True,Mobile,Evening
U0785,The Crown,Thriller,9.0,3.7,True,Laptop,Night
U0797,Black Mirror,Action,73.0,4.6,False,Mobile,Morning
U0869,Money Heist,Thriller,12.0,3.8,True,TV,Evening
U0717,Money Heist,Comedy,30.0,2.8,True,Tablet,Night
U0721,Narcos,Action,12.0,4.5,True,TV,Evening
U0492,Black Mirror,Romance,34.0,4.0,True,Tablet,Afternoon
U0239,Dark,Sci-Fi,69.0,2.9,True,Laptop,Night
U0622,The Crown,Comedy,17.0,4.0,True,TV,Evening
U0050,Bridgerton,Romance,74.0,3.8,True,Laptop,Afternoon
U0767,The Queen's Gambit,Drama,79.0,2.9,True,TV,Evening
U0498,Ozark,Sci-Fi,66.0,4.0,False,Mobile,Night
U0520,The Witcher,Sci-Fi,38.0,3.9,False,Laptop,Afternoon
U0859,Stranger Things,Sci-Fi,36.0,2.6,True,Tablet,Evening
U0951,Ozark,Drama,57.0,3.2,True,TV,Afternoon
U0351,Dark,Thriller,61.0,4.6,True,Tablet,Night
U0030,The Queen's Gambit,Documentary,33.0,3.1,False,Mobile,Evening
U0444,Black Mirror,Action,64.0,3.7,True,TV,Night
U0611,Money Heist,Drama,31.0,3.3,True,Mobile,Morning
U0805,Dark,Horror,30.0,5.0,True,TV,Afternoon
U0770,Stranger Things,Thriller,32.0,2.9,True,TV,Night
U0671,The Crown,Comedy,82.0,5.0,True,Laptop,Afternoon
U0381,Narcos,Drama,20.0,4.8,True,Laptop,Evening
U0231,The Queen's Gambit,Action,34.0,4.6,True,Laptop,Evening
U0109,Narcos,Comedy,24.0,4.9,True,Laptop,Afternoon
U0814,Bridgerton,Romance,24.0,3.2,True,TV,Evening
U0828,Bridgerton,Drama,34.0,4.9,True,Mobile,Night
U0404,Money Heist,Documentary,37.0,3.5,False,Mobile,Evening
U0899,Black Mirror,Drama,23.0,4.7,True,TV,Evening
U0244,Narcos,Romance,31.0,2.4,False,Laptop,Afternoon
U0284,The Queen's Gambit,Sci-Fi,23.0,3.7,True,Laptop,Afternoon
U0432,Dark,Horror,43.0,3.1,True,Laptop,Evening
U0508,Stranger Things,Action,63.0,3.6,True,Laptop,Evening
U0475,Dark,Romance,37.0,4.4,True,Mobile,Night
U0138,The Queen's Gambit,Horror,41.0,3.0,True,Laptop,Night
U0372,Bridgerton,Action,41.0,3.4,True,TV,Evening
U0166,Black Mirror,Comedy,18.0,3.5,False,Laptop,Night
U0228,Black Mirror,Documentary,15.0,4.3,True,TV,Afternoon
U0504,Stranger Things,Drama,78.0,3.6,False,Tablet,Evening
U0468,Narcos,Sci-Fi,18.0,3.1,True,Mobile,Evening
U0921,The Witcher,Comedy,38.0,4.0,False,Laptop,Evening
U0624,Black Mirror,Drama,87.0,4.0,True,Laptop,Evening
U0659,Dark,Action,51.0,3.3,True,Mobile,Afternoon
U0085,Dark,Action,73.0,3.6,False,TV,Evening
U0946,Bridgerton,Romance,28.0,3.6,False,Laptop,Evening
U0495,Bridgerton,Romance,28.0,4.3,True,Laptop,Evening
U0881,The Witcher,Horror,87.0,3.2,False,TV,Night
U0111,Narcos,Drama,28.0,3.4,False,TV,Afternoon
U0259,The Witcher,Comedy,94.0,3.2,False,TV,Night
U0320,Money Heist,Romance,24.0,2.9,False,TV,Night
U0442,Black Mirror,Romance,85.0,3.7,True,Mobile,Night
U0464,Black Mirror,Sci-Fi,118.0,3.0,True,Mobile,Evening
U0849,Stranger Things,Sci-Fi,9.0,4.6,False,TV,Evening
U0586,Bridgerton,Drama,42.0,3.4,True,TV,Afternoon
U0964,The Witcher,Thriller,89.0,3.7,False,TV,Evening
U0828,Dark,Drama,13.0,3.7,True,Tablet,Morning
U0782,Stranger Things,Documentary,37.0,4.0,True,TV,Evening
U0337,Ozark,Thriller,36.0,4.3,True,Laptop,Afternoon
U0172,The Queen's Gambit,Drama,22.0,2.8,True,Laptop,Night
U0649,Black Mirror,Action,78.0,3.8,False,Mobile,Evening
U0455,Money Heist,Thriller,39.0,4.1,False,Tablet,Evening
U0098,The Crown,Horror,17.0,5.0,True,TV,Evening
U0450,The Crown,Documentary,108.0,3.2,False,Mobile,Evening
U0786,The Witcher,Action,31.0,4.0,True,TV,Evening
U0959,The Witcher,Documentary,98.0,5.0,True,Mobile,Night
U0766,Ozark,Drama,29.0,3.9,False,Laptop,Afternoon
U0455,The Queen's Gambit,Drama,17.0,3.3,False,Mobile,Morning
U0363,Ozark,Sci-Fi,34.0,2.7,True,TV,Morning
U0325,Dark,Romance,70.0,3.5,True,TV,Night
U0604,The Queen's Gambit,Documentary,15.0,4.0,True,Mobile,Night
U0657,Bridgerton,Romance,85.0,2.8,False,TV,Evening
U0893,Bridgerton,Drama,160.0,2.7,False,Tablet,Afternoon
U0787,Narcos,Horror,10.0,3.5,True,Laptop,Afternoon
U0761,The Witcher,Action,114.0,4.2,True,Mobile,Night
U0597,The Witcher,Action,35.0,3.8,False,Laptop,Night
U0679,Dark,Action,26.0,3.6,True,TV,Evening
U0614,The Queen's Gambit,Sci-Fi,46.0,3.5,False,Tablet,Night
U0640,Dark,Horror,45.0,3.9,True,Laptop,Night
U0701,Stranger Things,Drama,16.0,5.0,False,Mobile,Night
U0285,The Crown,Documentary,25.0,3.8,True,Mobile,Night
U0748,Stranger Things,Drama,46.0,4.6,True,TV,Afternoon
U0647,The Queen's Gambit,Action,55.0,3.7,True,Mobile,Evening
U0483,The Queen's Gambit,Action,62.0,3.6,True,Mobile,Night
U0459,Narcos,Comedy,21.0,5.0,False,Laptop,Evening
U0997,Narcos,Romance,87.0,3.6,False,Mobile,Afternoon
U0187,The Witcher,Sci-Fi,9.0,4.1,True,TV,Afternoon
U0222,Dark,Action,9.0,3.6,True,TV,Afternoon
U0638,The Witcher,Horror,137.0,3.9,False,TV,Afternoon
U0637,The Witcher,Romance,13.0,3.1,False,Tablet,Afternoon
U0656,Ozark,Documentary,52.0,4.0,False,Mobile,Night
U0347,The Witcher,Documentary,51.0,3.0,False,Mobile,Evening
U0216,Stranger Things,Documentary,31.0,4.0,True,Mobile,Afternoon
U0876,The Crown,Romance,63.0,4.6,True,Mobile,Evening
