user_id,movie,genres,rating,timestamp,watch_time_percent
U0447,Star Wars,"Sci-Fi, Adventure",2.5,2025-03-24 10:45:49.557257,90.0
U0124,Parasite,"Thriller, Drama",3.7,2025-03-18 10:45:49.557270,100.0
U0215,The Shawshank Redemption,Drama,3.2,2024-12-05 10:45:49.557283,47.0
U0362,The Shawshank Redemption,Drama,4.3,2023-10-30 10:45:49.557299,82.0
U0033,Forrest Gump,"Drama, Romance",4.2,2024-07-14 10:45:49.557311,74.0
U0322,Titanic,"Romance, Drama",4.8,2024-02-26 10:45:49.557324,79.0
U0289,Toy Story,"Animation, Comedy",4.0,2024-12-01 10:45:49.557340,59.0
U0040,The Godfather,"Crime, Drama",2.1,2024-01-30 10:45:49.557352,78.0
U0140,Interstellar,"Sci-Fi, Drama",3.3,2024-04-12 10:45:49.557365,58.0
U0051,Parasite,"Thriller, Drama",2.4,2025-02-09 10:45:49.557378,65.0
U0174,Star Wars,"Sci-Fi, Adventure",4.4,2024-05-05 10:45:49.557390,84.0
U0027,The Godfather,"Crime, Drama",3.2,2024-06-01 10:45:49.557403,96.0
U0492,Inception,"Sci-Fi, Thriller",4.6,2025-01-22 10:45:49.557415,59.0
U0443,The Matrix,"Sci-Fi, Action",2.7,2023-08-20 10:45:49.557428,100.0
U0470,Interstellar,"Sci-Fi, Drama",2.1,2024-10-25 10:45:49.557441,77.0
U0438,Interstellar,"Sci-Fi, Drama",4.4,2024-07-10 10:45:49.557453,88.0
U0384,Star Wars,"Sci-Fi, Adventure",3.3,2024-03-25 10:45:49.557471,54.0
U0209,The Matrix,"Sci-Fi, Action",3.5,2024-06-22 10:45:49.557484,70.0
U0333,The Avengers,"Action, Adventure",4.0,2023-10-09 10:45:49.557497,93.0
U0198,The Godfather,"Crime, Drama",2.7,2024-01-30 10:45:49.557509,55.0
U0246,The Shawshank Redemption,Drama,4.0,2024-09-07 10:45:49.557522,88.0
U0430,The Matrix,"Sci-Fi, Action",2.8,2024-12-14 10:45:49.557535,100.0
U0053,The Godfather,"Crime, Drama",3.7,2024-01-30 10:45:49.557547,87.0
U0110,Inception,"Sci-Fi, Thriller",3.6,2023-10-26 10:45:49.557560,100.0
U0219,The Lion King,"Animation, Family",3.9,2024-01-20 10:45:49.557572,51.0
U0146,The Lion King,"Animation, Family",3.0,2024-07-10 10:45:49.557586,80.0
U0346,The Avengers,"Action, Adventure",3.7,2023-11-08 10:45:49.557598,75.0
U0163,Interstellar,"Sci-Fi, Drama",5.0,2024-05-05 10:45:49.557611,74.0
U0291,The Shawshank Redemption,Drama,3.3,2025-05-01 10:45:49.557623,73.0
U0021,Inception,"Sci-Fi, Thriller",3.0,2024-04-21 10:45:49.557637,71.0
U0288,Pulp Fiction,"Crime, Drama",4.1,2024-01-13 10:45:49.557649,100.0
U0181,Titanic,"Romance, Drama",3.9,2025-01-18 10:45:49.557662,99.0
U0102,Jurassic Park,"Adventure, Sci-Fi",2.6,2025-07-16 10:45:49.557675,32.0
U0488,The Shawshank Redemption,Drama,3.5,2024-10-20 10:45:49.557688,100.0
U0382,The Avengers,"Action, Adventure",5.0,2023-10-10 10:45:49.557700,80.0
U0129,Forrest Gump,"Drama, Romance",2.9,2025-03-07 10:45:49.557713,62.0
U0381,Titanic,"Romance, Drama",5.0,2025-03-17 10:45:49.557725,69.0
U0145,The Godfather,"Crime, Drama",3.9,2025-02-18 10:45:49.557738,94.0
U0473,The Matrix,"Sci-Fi, Action",4.3,2024-10-21 10:45:49.557751,60.0
U0466,Interstellar,"Sci-Fi, Drama",4.5,2023-10-17 10:45:49.557764,47.0
U0402,Toy Story,"Animation, Comedy",4.5,2025-05-02 10:45:49.557778,53.0
U0299,The Shawshank Redemption,Drama,5.0,2024-05-07 10:45:49.557792,72.0
U0434,Pulp Fiction,"Crime, Drama",3.4,2025-07-25 10:45:49.557804,69.0
U0047,Jurassic Park,"Adventure, Sci-Fi",4.7,2024-12-17 10:45:49.557817,100.0
U0197,The Avengers,"Action, Adventure",4.0,2024-01-08 10:45:49.557830,56.0
U0117,Pulp Fiction,"Crime, Drama",3.4,2024-09-14 10:45:49.557843,93.0
U0419,The Avengers,"Action, Adventure",4.7,2025-05-12 10:45:49.557856,81.0
U0301,Star Wars,"Sci-Fi, Adventure",2.7,2024-04-09 10:45:49.557868,89.0
U0273,Inception,"Sci-Fi, Thriller",3.6,2024-07-04 10:45:49.557881,99.0
U0445,Forrest Gump,"Drama, Romance",3.0,2025-03-08 10:45:49.557894,59.0
U0134,The Dark Knight,"Action, Thriller",4.4,2024-12-11 10:45:49.557907,51.0
U0010,Pulp Fiction,"Crime, Drama",4.8,2024-01-25 10:45:49.557920,57.0
U0102,The Godfather,"Crime, Drama",2.2,2024-08-30 10:45:49.557933,71.0
U0390,The Avengers,"Action, Adventure",4.5,2024-07-14 10:45:49.557946,72.0
U0430,The Matrix,"Sci-Fi, Action",3.0,2024-04-23 10:45:49.557959,100.0
U0245,The Lion King,"Animation, Family",3.5,2025-02-12 10:45:49.557974,85.0
U0467,The Dark Knight,"Action, Thriller",5.0,2024-07-31 10:45:49.557987,88.0
U0019,Titanic,"Romance, Drama",4.8,2024-05-09 10:45:49.558000,42.0
U0322,Pulp Fiction,"Crime, Drama",2.6,2024-05-14 10:45:49.558012,68.0
U0108,Titanic,"Romance, Drama",4.6,2024-03-31 10:45:49.558025,85.0
U0233,Toy Story,"Animation, Comedy",2.6,2025-05-24 10:45:49.558038,87.0
U0066,Star Wars,"Sci-Fi, Adventure",4.1,2024-06-23 10:45:49.558051,68.0
U0256,Jurassic Park,"Adventure, Sci-Fi",3.9,2024-10-19 10:45:49.558064,64.0
U0092,The Godfather,"Crime, Drama",3.0,2024-10-01 10:45:49.558076,100.0
U0454,The Godfather,"Crime, Drama",3.9,2023-10-27 10:45:49.558089,61.0
U0368,Interstellar,"Sci-Fi, Drama",4.7,2023-08-25 10:45:49.558102,58.0
U0110,Star Wars,"Sci-Fi, Adventure",4.1,2023-12-20 10:45:49.558114,100.0
U0360,The Dark Knight,"Action, Thriller",4.7,2024-12-17 10:45:49.558127,66.0
U0369,The Shawshank Redemption,Drama,3.1,2025-06-22 10:45:49.558140,65.0
U0422,Star Wars,"Sci-Fi, Adventure",3.4,2024-12-11 10:45:49.558153,100.0
U0390,Toy Story,"Animation, Comedy",3.8,2024-10-13 10:45:49.558166,84.0
U0326,Jurassic Park,"Adventure, Sci-Fi",4.4,2024-05-22 10:45:49.558178,67.0
U0326,The Godfather,"Crime, Drama",3.2,2025-01-24 10:45:49.558191,56.0
U0376,The Avengers,"Action, Adventure",2.7,2025-07-24 10:45:49.558204,100.0
U0391,The Avengers,"Action, Adventure",3.2,2025-02-18 10:45:49.558217,67.0
U0110,The Matrix,"Sci-Fi, Action",3.4,2024-09-09 10:45:49.558229,88.0
U0427,Inception,"Sci-Fi, Thriller",2.6,2023-08-25 10:45:49.558242,37.0
U0446,The Godfather,"Crime, Drama",2.0,2025-07-09 10:45:49.558255,92.0
U0183,The Matrix,"Sci-Fi, Action",5.0,2024-06-03 10:45:49.558267,84.0
U0130,Toy Story,"Animation, Comedy",2.9,2025-07-12 10:45:49.558279,50.0
U0499,Star Wars,"Sci-Fi, Adventure",5.0,2025-07-22 10:45:49.558292,72.0
U0130,Interstellar,"Sci-Fi, Drama",3.0,2025-08-04 10:45:49.558305,100.0
U0405,Titanic,"Romance, Drama",5.0,2025-06-02 10:45:49.558317,27.0
U0013,Jurassic Park,"Adventure, Sci-Fi",5.0,2024-06-06 10:45:49.558331,100.0
U0199,The Matrix,"Sci-Fi, Action",3.2,2025-05-16 10:45:49.558343,79.0
U0345,Star Wars,"Sci-Fi, Adventure",3.0,2024-01-31 10:45:49.558356,31.0
U0395,Inception,"Sci-Fi, Thriller",3.9,2025-02-17 10:45:49.558369,84.0
U0444,Toy Story,"Animation, Comedy",4.6,2024-01-07 10:45:49.558382,86.0
U0140,Pulp Fiction,"Crime, Drama",3.0,2024-06-06 10:45:49.558395,100.0
U0231,Titanic,"Romance, Drama",4.9,2025-07-28 10:45:49.558407,55.0
U0437,Inception,"Sci-Fi, Thriller",1.8,2024-08-15 10:45:49.558420,94.0
U0424,Parasite,"Thriller, Drama",2.8,2024-07-10 10:45:49.558433,70.0
U0154,Toy Story,"Animation, Comedy",5.0,2023-10-31 10:45:49.558445,71.0
U0264,Star Wars,"Sci-Fi, Adventure",1.8,2025-06-11 10:45:49.558458,68.0
U0403,The Matrix,"Sci-Fi, Action",4.6,2024-09-21 10:45:49.558470,43.0
U0279,Toy Story,"Animation, Comedy",2.9,2024-05-19 10:45:49.558483,82.0
U0177,Forrest Gump,"Drama, Romance",4.7,2025-04-05 10:45:49.558496,51.0
U0076,The Matrix,"Sci-Fi, Action",4.3,2024-05-09 10:45:49.558508,84.0
U0091,The Dark Knight,"Action, Thriller",2.1,2023-10-12 10:45:49.558521,90.0
U0047,The Godfather,"Crime, Drama",4.5,2024-03-05 10:45:49.558534,96.0
U0479,Star Wars,"Sci-Fi, Adventure",2.6,2024-02-16 10:45:49.558547,86.0
U0451,Pulp Fiction,"Crime, Drama",4.4,2024-01-08 10:45:49.558559,95.0
U0153,The Dark Knight,"Action, Thriller",5.0,2023-10-08 10:45:49.558572,100.0
U0057,Jurassic Park,"Adventure, Sci-Fi",5.0,2025-05-12 10:45:49.558585,100.0
U0345,The Lion King,"Animation, Family",4.2,2024-04-26 10:45:49.558597,89.0
U0164,Toy Story,"Animation, Comedy",2.6,2024-05-13 10:45:49.558610,47.0
U0113,Titanic,"Romance, Drama",3.5,2023-12-04 10:45:49.558623,100.0
U0263,The Godfather,"Crime, Drama",3.7,2024-11-28 10:45:49.558636,100.0
U0145,Pulp Fiction,"Crime, Drama",4.2,2025-01-22 10:45:49.558648,54.0
U0082,The Shawshank Redemption,Drama,5.0,2024-12-30 10:45:49.558661,89.0
U0065,Pulp Fiction,"Crime, Drama",4.1,2023-09-24 10:45:49.558673,88.0
U0415,Interstellar,"Sci-Fi, Drama",3.5,2024-04-23 10:45:49.558687,99.0
U0121,Interstellar,"Sci-Fi, Drama",4.0,2024-12-16 10:45:49.558699,46.0
U0077,The Godfather,"Crime, Drama",2.8,2024-08-10 10:45:49.558711,81.0
U0202,Star Wars,"Sci-Fi, Adventure",4.7,2024-02-26 10:45:49.558724,91.0
U0047,The Shawshank Redemption,Drama,4.7,2025-05-03 10:45:49.558737,100.0
U0226,The Avengers,"Action, Adventure",2.9,2024-08-17 10:45:49.558749,75.0
U0309,Interstellar,"Sci-Fi, Drama",1.8,2025-05-28 10:45:49.558762,23.0
U0461,Pulp Fiction,"Crime, Drama",3.9,2025-03-09 10:45:49.558775,54.0
U0240,The Lion King,"Animation, Family",3.3,2025-07-01 10:45:49.558788,78.0
U0361,Titanic,"Romance, Drama",4.2,2024-04-29 10:45:49.558802,66.0
U0399,The Lion King,"Animation, Family",2.1,2024-08-24 10:45:49.558815,66.0
U0013,Star Wars,"Sci-Fi, Adventure",4.2,2025-03-04 10:45:49.558828,39.0
U0052,Toy Story,"Animation, Comedy",2.8,2023-12-16 10:45:49.558843,65.0
U0204,The Shawshank Redemption,Drama,4.5,2024-11-25 10:45:49.558856,96.0
U0097,The Matrix,"Sci-Fi, Action",3.8,2025-06-25 10:45:49.558868,96.0
U0256,The Avengers,"Action, Adventure",3.3,2023-12-21 10:45:49.558881,100.0
U0305,Jurassic Park,"Adventure, Sci-Fi",4.2,2023-12-09 10:45:49.558894,53.0
U0279,The Matrix,"Sci-Fi, Action",4.0,2024-01-04 10:45:49.558907,87.0
U0296,The Dark Knight,"Action, Thriller",3.3,2025-03-08 10:45:49.558919,100.0
U0271,The Matrix,"Sci-Fi, Action",3.3,2024-05-22 10:45:49.558932,64.0
U0356,The Godfather,"Crime, Drama",3.6,2025-02-15 10:45:49.558945,14.0
U0490,Jurassic Park,"Adventure, Sci-Fi",3.7,2023-12-29 10:45:49.558958,100.0
U0075,The Avengers,"Action, Adventure",3.5,2025-05-30 10:45:49.558970,100.0
U0428,Forrest Gump,"Drama, Romance",2.4,2024-10-24 10:45:49.558983,36.0
U0022,Toy Story,"Animation, Comedy",5.0,2025-06-06 10:45:49.558996,82.0
U0117,The Avengers,"Action, Adventure",3.1,2024-09-15 10:45:49.559009,46.0
U0074,Inception,"Sci-Fi, Thriller",4.3,2023-08-16 10:45:49.559021,98.0
U0470,Forrest Gump,"Drama, Romance",1.8,2025-03-03 10:45:49.559033,12.0
U0028,The Avengers,"Action, Adventure",2.2,2024-02-09 10:45:49.559046,62.0
U0465,Forrest Gump,"Drama, Romance",4.9,2024-10-01 10:45:49.559059,100.0
U0114,Pulp Fiction,"Crime, Drama",3.9,2025-02-22 10:45:49.559071,87.0
U0171,The Matrix,"Sci-Fi, Action",3.8,2024-03-16 10:45:49.559084,62.0
U0133,The Matrix,"Sci-Fi, Action",2.4,2023-09-15 10:45:49.559096,100.0
U0081,Interstellar,"Sci-Fi, Drama",3.2,2024-09-07 10:45:49.559109,44.0
U0040,The Dark Knight,"Action, Thriller",3.9,2025-01-25 10:45:49.559122,63.0
U0447,The Dark Knight,"Action, Thriller",4.3,2025-03-19 10:45:49.559135,71.0
U0430,The Godfather,"Crime, Drama",3.7,2025-06-16 10:45:49.559147,78.0
U0320,Star Wars,"Sci-Fi, Adventure",5.0,2024-05-14 10:45:49.559160,100.0
U0249,The Godfather,"Crime, Drama",1.9,2024-02-15 10:45:49.559173,100.0
U0090,The Godfather,"Crime, Drama",4.2,2024-03-31 10:45:49.559186,95.0
U0302,The Matrix,"Sci-Fi, Action",5.0,2025-05-02 10:45:49.559199,100.0
U0012,Jurassic Park,"Adventure, Sci-Fi",2.5,2024-01-24 10:45:49.559212,77.0
U0418,Interstellar,"Sci-Fi, Drama",3.5,2024-08-05 10:45:49.559225,57.0
U0425,The Godfather,"Crime, Drama",2.4,2024-09-10 10:45:49.559238,57.0
U0234,Inception,"Sci-Fi, Thriller",2.8,2025-02-23 10:45:49.559254,93.0
U0222,Star Wars,"Sci-Fi, Adventure",5.0,2025-07-26 10:45:49.559267,49.0
U0272,Parasite,"Thriller, Drama",3.6,2023-09-27 10:45:49.559279,100.0
U0013,Pulp Fiction,"Crime, Drama",4.0,2023-12-22 10:45:49.559292,64.0
U0498,The Matrix,"Sci-Fi, Action",2.9,2024-02-18 10:45:49.559307,98.0
U0077,Forrest Gump,"Drama, Romance",3.5,2024-08-28 10:45:49.559319,100.0
U0475,Jurassic Park,"Adventure, Sci-Fi",1.9,2024-03-28 10:45:49.559332,100.0
U0459,Interstellar,"Sci-Fi, Drama",2.7,2024-06-27 10:45:49.559345,100.0
U0041,Inception,"Sci-Fi, Thriller",5.0,2024-01-22 10:45:49.559357,68.0
U0159,Star Wars,"Sci-Fi, Adventure",3.4,2024-09-27 10:45:49.559370,47.0
U0142,Pulp Fiction,"Crime, Drama",4.8,2025-07-15 10:45:49.559382,60.0
U0200,The Dark Knight,"Action, Thriller",3.5,2025-04-24 10:45:49.559395,100.0
U0365,The Godfather,"Crime, Drama",5.0,2025-03-07 10:45:49.559408,84.0
U0310,The Shawshank Redemption,Drama,5.0,2024-10-06 10:45:49.559420,78.0
U0375,The Matrix,"Sci-Fi, Action",2.4,2023-11-14 10:45:49.559436,40.0
U0179,Pulp Fiction,"Crime, Drama",3.5,2024-02-10 10:45:49.559448,86.0
U0483,The Matrix,"Sci-Fi, Action",1.0,2024-04-09 10:45:49.559461,5.0
U0197,The Avengers,"Action, Adventure",3.4,2024-06-02 10:45:49.559474,88.0
U0056,Titanic,"Romance, Drama",1.2,2024-12-19 10:45:49.559487,100.0
U0228,Interstellar,"Sci-Fi, Drama",5.0,2023-11-29 10:45:49.559499,100.0
U0374,Star Wars,"Sci-Fi, Adventure",4.0,2024-06-15 10:45:49.559512,82.0
U0064,The Matrix,"Sci-Fi, Action",4.4,2025-07-05 10:45:49.559525,45.0
U0303,Star Wars,"Sci-Fi, Adventure",2.1,2023-09-07 10:45:49.559537,79.0
U0337,Jurassic Park,"Adventure, Sci-Fi",3.5,2024-10-11 10:45:49.559551,100.0
U0333,Titanic,"Romance, Drama",3.7,2024-09-17 10:45:49.559567,50.0
U0107,The Avengers,"Action, Adventure",3.6,2024-08-09 10:45:49.559580,61.0
U0171,Forrest Gump,"Drama, Romance",3.7,2025-05-11 10:45:49.559592,69.0
U0428,Forrest Gump,"Drama, Romance",4.1,2025-05-14 10:45:49.559605,61.0
U0454,The Godfather,"Crime, Drama",2.8,2025-08-08 10:45:49.559618,83.0
U0101,Interstellar,"Sci-Fi, Drama",5.0,2023-09-04 10:45:49.559630,38.0
U0021,The Godfather,"Crime, Drama",4.9,2024-10-20 10:45:49.559645,44.0
U0419,The Shawshank Redemption,Drama,3.4,2023-10-16 10:45:49.559661,55.0
U0415,Titanic,"Romance, Drama",4.4,2024-12-07 10:45:49.559674,88.0
U0372,Toy Story,"Animation, Comedy",4.3,2024-02-12 10:45:49.559687,60.0
U0109,Interstellar,"Sci-Fi, Drama",3.1,2025-06-14 10:45:49.559699,84.0
U0277,Forrest Gump,"Drama, Romance",4.0,2024-08-08 10:45:49.559712,90.0
U0225,Parasite,"Thriller, Drama",4.4,2024-05-29 10:45:49.559724,77.0
U0196,The Avengers,"Action, Adventure",4.9,2025-04-08 10:45:49.559736,86.0
U0167,The Avengers,"Action, Adventure",3.0,2023-10-29 10:45:49.559749,50.0
U0256,The Lion King,"Animation, Family",4.2,2024-05-27 10:45:49.559762,69.0
U0091,Interstellar,"Sci-Fi, Drama",4.5,2023-11-25 10:45:49.559775,75.0
U0405,Inception,"Sci-Fi, Thriller",3.9,2025-02-26 10:45:49.559787,33.0
U0089,The Shawshank Redemption,Drama,3.6,2023-12-26 10:45:49.559800,81.0
U0081,Forrest Gump,"Drama, Romance",3.1,2023-08-22 10:45:49.559818,86.0
U0300,Interstellar,"Sci-Fi, Drama",3.1,2023-09-09 10:45:49.559831,87.0
U0133,The Matrix,"Sci-Fi, Action",1.7,2024-10-30 10:45:49.559844,100.0
U0409,The Lion King,"Animation, Family",3.3,2024-12-13 10:45:49.559857,87.0
U0353,Star Wars,"Sci-Fi, Adventure",2.6,2024-02-01 10:45:49.559870,66.0
U0441,Forrest Gump,"Drama, Romance",4.4,2024-01-05 10:45:49.559883,96.0
U0057,Pulp Fiction,"Crime, Drama",4.1,2023-12-13 10:45:49.559895,64.0
U0264,Jurassic Park,"Adventure, Sci-Fi",1.9,2024-01-25 10:45:49.559908,96.0
U0331,Jurassic Park,"Adventure, Sci-Fi",3.8,2025-02-25 10:45:49.559921,100.0
U0090,Parasite,"Thriller, Drama",4.3,2024-12-17 10:45:49.559934,72.0
U0240,The Shawshank Redemption,Drama,4.6,2024-03-13 10:45:49.559946,100.0
U0295,The Dark Knight,"Action, Thriller",3.6,2023-10-02 10:45:49.559959,63.0
U0027,Parasite,"Thriller, Drama",5.0,2024-05-27 10:45:49.559972,100.0
U0099,Forrest Gump,"Drama, Romance",4.3,2023-12-30 10:45:49.559985,83.0
U0192,The Dark Knight,"Action, Thriller",4.0,2023-08-18 10:45:49.560000,71.0
U0411,Pulp Fiction,"Crime, Drama",3.5,2024-12-31 10:45:49.560013,34.0
U0372,The Dark Knight,"Action, Thriller",4.0,2024-02-18 10:45:49.560029,69.0
U0212,Inception,"Sci-Fi, Thriller",2.4,2024-05-22 10:45:49.560044,55.0
U0143,Star Wars,"Sci-Fi, Adventure",4.0,2023-12-28 10:45:49.560061,82.0
U0411,Parasite,"Thriller, Drama",3.4,2024-03-31 10:45:49.560074,46.0
U0477,Interstellar,"Sci-Fi, Drama",3.4,2024-08-07 10:45:49.560087,46.0
U0030,Interstellar,"Sci-Fi, Drama",5.0,2024-01-16 10:45:49.560099,52.0
U0022,Titanic,"Romance, Drama",4.6,2024-06-23 10:45:49.560112,61.0
U0473,Forrest Gump,"Drama, Romance",2.3,2024-07-14 10:45:49.560125,100.0
U0295,Toy Story,"Animation, Comedy",3.6,2024-10-08 10:45:49.560137,59.0
U0250,The Lion King,"Animation, Family",2.4,2024-09-07 10:45:49.560150,75.0
U0293,Inception,"Sci-Fi, Thriller",2.4,2024-03-10 10:45:49.560165,84.0
U0426,Star Wars,"Sci-Fi, Adventure",1.8,2024-04-04 10:45:49.560182,100.0
U0089,Interstellar,"Sci-Fi, Drama",4.8,2024-04-26 10:45:49.560194,49.0
U0315,The Dark Knight,"Action, Thriller",3.0,2024-05-29 10:45:49.560207,91.0
U0462,The Godfather,"Crime, Drama",4.3,2025-01-27 10:45:49.560219,73.0
U0350,The Lion King,"Animation, Family",5.0,2025-07-12 10:45:49.560232,64.0
U0112,The Lion King,"Animation, Family",4.4,2024-06-29 10:45:49.560245,93.0
U0090,Interstellar,"Sci-Fi, Drama",2.4,2024-06-19 10:45:49.560257,88.0
U0294,The Shawshank Redemption,Drama,3.1,2023-12-30 10:45:49.560270,38.0
U0267,Parasite,"Thriller, Drama",5.0,2023-08-26 10:45:49.560283,59.0
U0008,Forrest Gump,"Drama, Romance",2.7,2023-10-01 10:45:49.560296,37.0
U0368,Interstellar,"Sci-Fi, Drama",4.3,2024-04-13 10:45:49.560308,95.0
U0130,Toy Story,"Animation, Comedy",2.9,2024-07-15 10:45:49.560321,84.0
U0312,The Matrix,"Sci-Fi, Action",3.9,2024-09-13 10:45:49.560334,69.0
U0368,Interstellar,"Sci-Fi, Drama",3.0,2024-06-21 10:45:49.560346,100.0
U0131,The Lion King,"Animation, Family",5.0,2024-12-29 10:45:49.560359,53.0
U0421,The Matrix,"Sci-Fi, Action",4.4,2024-09-09 10:45:49.560371,72.0
U0216,Jurassic Park,"Adventure, Sci-Fi",3.6,2024-12-08 10:45:49.560384,68.0
U0259,Forrest Gump,"Drama, Romance",3.0,2023-10-17 10:45:49.560397,70.0
U0151,Interstellar,"Sci-Fi, Drama",3.8,2024-11-17 10:45:49.560410,90.0
U0274,Toy Story,"Animation, Comedy",3.7,2023-11-23 10:45:49.560424,93.0
U0421,The Shawshank Redemption,Drama,3.0,2024-10-26 10:45:49.560437,53.0
U0369,The Godfather,"Crime, Drama",3.2,2023-10-10 10:45:49.560449,98.0
U0001,Pulp Fiction,"Crime, Drama",2.7,2025-05-01 10:45:49.560462,83.0
U0175,Star Wars,"Sci-Fi, Adventure",2.7,2024-01-26 10:45:49.560475,76.0
U0283,The Dark Knight,"Action, Thriller",4.8,2024-03-09 10:45:49.560487,92.0
U0335,The Lion King,"Animation, Family",4.5,2024-01-13 10:45:49.560500,73.0
U0404,Parasite,"Thriller, Drama",4.3,2024-10-02 10:45:49.560513,93.0
U0152,Parasite,"Thriller, Drama",4.7,2023-09-03 10:45:49.560525,76.0
U0371,Inception,"Sci-Fi, Thriller",2.8,2024-07-08 10:45:49.560538,75.0
U0024,The Dark Knight,"Action, Thriller",4.3,2023-09-17 10:45:49.560551,100.0
U0068,Interstellar,"Sci-Fi, Drama",3.9,2024-12-13 10:45:49.560564,65.0
U0328,Forrest Gump,"Drama, Romance",2.4,2024-03-09 10:45:49.560577,83.0
U0471,The Avengers,"Action, Adventure",3.7,2024-07-08 10:45:49.560589,100.0
U0012,The Avengers,"Action, Adventure",5.0,2025-01-19 10:45:49.560602,47.0
U0126,The Godfather,"Crime, Drama",4.3,2025-06-15 10:45:49.560615,79.0
U0133,The Dark Knight,"Action, Thriller",5.0,2024-10-25 10:45:49.560627,73.0
U0221,Forrest Gump,"Drama, Romance",4.6,2024-08-18 10:45:49.560640,26.0
U0385,Titanic,"Romance, Drama",5.0,2025-07-07 10:45:49.560653,92.0
U0022,Star Wars,"Sci-Fi, Adventure",1.6,2024-08-01 10:45:49.560666,68.0
U0318,Star Wars,"Sci-Fi, Adventure",4.1,2024-11-29 10:45:49.560678,25.0
U0245,The Avengers,"Action, Adventure",2.0,2025-05-01 10:45:49.560691,100.0
U0138,The Godfather,"Crime, Drama",1.0,2025-01-15 10:45:49.560704,32.0
U0184,Pulp Fiction,"Crime, Drama",4.6,2023-11-10 10:45:49.560717,100.0
U0400,The Avengers,"Action, Adventure",4.2,2024-06-26 10:45:49.560729,84.0
U0402,Star Wars,"Sci-Fi, Adventure",3.2,2023-12-20 10:45:49.560742,86.0
U0195,The Godfather,"Crime, Drama",4.8,2024-04-16 10:45:49.560755,99.0
U0047,The Shawshank Redemption,Drama,3.2,2024-04-03 10:45:49.560768,83.0
U0055,The Lion King,"Animation, Family",4.1,2025-02-15 10:45:49.560781,53.0
U0300,The Lion King,"Animation, Family",2.1,2025-05-06 10:45:49.560795,100.0
U0253,Inception,"Sci-Fi, Thriller",3.2,2025-06-14 10:45:49.560807,100.0
U0065,The Matrix,"Sci-Fi, Action",1.9,2024-06-21 10:45:49.560820,39.0
U0424,Pulp Fiction,"Crime, Drama",1.9,2024-01-06 10:45:49.560832,61.0
U0093,Interstellar,"Sci-Fi, Drama",4.3,2024-09-17 10:45:49.560845,72.0
U0322,Parasite,"Thriller, Drama",3.9,2024-04-26 10:45:49.560858,6.0
U0288,Pulp Fiction,"Crime, Drama",2.6,2024-01-12 10:45:49.560871,58.0
U0023,Jurassic Park,"Adventure, Sci-Fi",4.9,2024-10-20 10:45:49.560883,79.0
U0263,Jurassic Park,"Adventure, Sci-Fi",2.8,2023-09-12 10:45:49.560896,100.0
U0328,Toy Story,"Animation, Comedy",3.6,2024-02-14 10:45:49.560909,82.0
U0346,The Matrix,"Sci-Fi, Action",5.0,2025-02-10 10:45:49.560921,48.0
U0410,Inception,"Sci-Fi, Thriller",4.9,2024-04-23 10:45:49.560934,94.0
U0164,Star Wars,"Sci-Fi, Adventure",5.0,2025-07-05 10:45:49.560946,63.0
U0313,The Shawshank Redemption,Drama,3.3,2024-02-07 10:45:49.560959,36.0
U0001,Titanic,"Romance, Drama",3.7,2024-12-30 10:45:49.560972,93.0
U0423,The Avengers,"Action, Adventure",3.6,2025-07-31 10:45:49.560984,44.0
U0222,Pulp Fiction,"Crime, Drama",2.4,2023-09-09 10:45:49.560997,70.0
U0026,The Godfather,"Crime, Drama",5.0,2024-02-29 10:45:49.561010,88.0
U0343,The Avengers,"Action, Adventure",5.0,2023-09-24 10:45:49.561022,100.0
U0128,Inception,"Sci-Fi, Thriller",3.7,2023-08-14 10:45:49.561034,100.0
U0454,Pulp Fiction,"Crime, Drama",1.0,2023-12-30 10:45:49.561047,49.0
U0176,The Avengers,"Action, Adventure",4.4,2024-08-12 10:45:49.561060,65.0
U0358,The Shawshank Redemption,Drama,2.3,2023-12-16 10:45:49.561073,87.0
U0208,Pulp Fiction,"Crime, Drama",2.2,2023-10-26 10:45:49.561085,65.0
U0305,The Avengers,"Action, Adventure",3.7,2024-03-03 10:45:49.561098,53.0
U0411,Parasite,"Thriller, Drama",4.6,2024-06-19 10:45:49.561110,45.0
U0099,Titanic,"Romance, Drama",4.4,2024-05-16 10:45:49.561125,45.0
U0123,The Avengers,"Action, Adventure",3.5,2024-05-23 10:45:49.561138,72.0
U0180,Parasite,"Thriller, Drama",4.0,2024-09-05 10:45:49.561150,100.0
U0073,Pulp Fiction,"Crime, Drama",5.0,2024-12-29 10:45:49.561163,49.0
U0008,Interstellar,"Sci-Fi, Drama",3.9,2024-10-22 10:45:49.561176,100.0
U0007,Parasite,"Thriller, Drama",4.0,2024-07-14 10:45:49.561188,69.0
U0170,The Dark Knight,"Action, Thriller",4.0,2024-01-15 10:45:49.561204,100.0
U0224,Jurassic Park,"Adventure, Sci-Fi",3.8,2025-06-13 10:45:49.561217,36.0
U0420,Titanic,"Romance, Drama",3.7,2025-07-15 10:45:49.561229,94.0
U0218,Star Wars,"Sci-Fi, Adventure",3.7,2025-06-28 10:45:49.561244,36.0
U0274,The Dark Knight,"Action, Thriller",3.9,2023-10-04 10:45:49.561256,98.0
