song_id,artist,genre,duration_seconds,tempo_bpm,energy,danceability,valence,acousticness,mood,play_count,skip_rate,added_to_playlist,release_year
S0181,Drake,R&B,148,130,0.8533027261406654,0.12984966444767243,0.8952595697611891,0.32994476261015393,Happy,1836,0.3174434151085781,False,2021
S0182,Dua Lipa,Hip-Hop,234,115,0.4378858945391507,0.0850901978323626,0.09502394999102926,0.753442658702192,Happy,116,0.2521640240060551,False,2021
S0183,The Weeknd,Latin,327,132,0.4178126350263942,0.8415135610673363,0.23944479504142302,0.46177540602005684,Calm,921,0.1803926980266869,True,2022
S0184,Ed Sheeran,Pop,252,177,0.7505240830902075,0.2897761672434127,0.8698432871170798,0.553692648299422,Motivational,1066,0.2958840922579708,False,2018
S0185,The Weeknd,Electronic,156,169,0.4049568229410926,0.7362624976435194,0.6080504047924566,0.21313285354448686,Focused,807,0.22505709442343277,True,2021
S0186,Justin Bieber,Electronic,316,82,0.7197983252822836,0.35338444579368666,0.26974637727048145,0.06014763319304972,Focused,1635,0.28486329533366433,False,2019
S0187,Taylor Swift,Rock,333,99,0.13677777959585136,0.9297580494625315,0.6738687483531054,0.25460530481980503,Focused,30,0.08961780360698429,False,2023
S0188,The Weeknd,Electronic,204,105,0.01800664471446789,0.6140460400457431,0.37427519099381135,0.8766147260011956,Calm,1092,0.19838104393015002,True,2016
S0189,Dua Lipa,R&B,206,86,0.24477575093317716,0.21817589061633014,0.9769728994670527,0.6210294593172783,Romantic,662,0.15848182179874068,False,2016
S0190,Drake,R&B,231,131,0.7996636061156249,0.5322746070098816,0.5293853116055682,0.3968448104975262,Calm,207,0.23802114217911086,False,2020
S0191,Post Malone,Latin,207,94,0.35108968468880575,0.13010438587675843,0.1691370550807313,0.7945057337330003,Motivational,807,0.07046466543495233,False,2021
S0192,Billie Eilish,Rock,325,169,0.48031184537130156,0.7439885560918675,0.836054216613034,0.5363507441278408,Motivational,59,0.30608982268500906,True,2022
S0193,Ed Sheeran,Hip-Hop,219,99,0.1895179054524424,0.4663986341742987,0.7488267234612034,0.7720996245487949,Sad,84,0.24671536474185657,False,2018
S0194,Ed Sheeran,Electronic,334,145,0.6739800478865405,0.5783302864354974,0.6756570406805262,0.08521074506562343,Energetic,718,0.12192429159450692,False,2016
S0195,Justin Bieber,Hip-Hop,296,109,0.8992229697747567,0.7047246712811446,0.8321113455260571,0.2190456283343507,Motivational,3081,0.1585549894022858,True,2021
S0196,Taylor Swift,R&B,305,170,0.3190226486080109,0.8439594286916452,0.29130634249556475,0.985589944693072,Party,1319,0.2794972943321739,False,2017
S0197,Post Malone,Pop,308,176,0.7156936076716387,0.2979521298312985,0.5213423305034884,0.6052200466174407,Motivational,485,0.14658766037045257,False,2019
S0198,Taylor Swift,R&B,238,96,0.8561681652687492,0.677696836590032,0.5366749501977869,0.07148000642343011,Energetic,654,0.21368510477888938,False,2017
S0199,Dua Lipa,Hip-Hop,200,174,0.44627767586604816,0.488228616988978,0.5992069772621024,0.730664544093161,Happy,122,0.25442267817941594,False,2020
S0200,The Weeknd,R&B,147,70,0.097527329563874,0.6723868298527943,0.04742435637812026,0.9060356434614534,Energetic,540,0.2539347236286818,False,2017
S0201,Billie Eilish,Rock,199,161,0.3672674571413872,0.36152199589372225,0.5404891679587488,0.4338185231674352,Sad,88,0.12613522636376204,True,2017
S0202,Justin Bieber,Latin,293,85,0.5902563904152857,0.4520118871600668,0.05340062892470643,0.2908371808563689,Party,2367,0.243723376127857,False,2017
S0203,Bad Bunny,Indie,254,177,0.6387818670745795,0.6160723921799657,0.3751568347699341,0.11049065601828745,Calm,87,0.07702920979936101,True,2015
S0204,Taylor Swift,Rock,320,82,0.19739949094354958,0.24992195796455974,0.232754170324305,0.40930970789628063,Happy,189,0.24839112630939025,True,2021
S0205,The Weeknd,Latin,296,73,0.2649302940292193,0.5754795241029587,0.49248990304241,0.08406280304175417,Happy,4067,0.30196747186049466,False,2016
S0206,The Weeknd,Latin,145,177,0.5468976542956573,0.5781166303289608,0.9215000661453324,0.7163999954268773,Sad,126,0.4555842302341148,False,2020
S0207,Drake,Electronic,162,121,0.3153101860123473,0.8857852631949349,0.5578866295504585,0.0966727634706176,Romantic,1450,0.2034175173544227,False,2018
S0208,Ed Sheeran,Rock,179,121,0.7835837992934046,0.24834774214645006,0.9442346002665603,0.32591097974833994,Energetic,1004,0.18730961480569355,True,2021
S0209,Post Malone,Country,291,116,0.9675259099807543,0.5103379329385456,0.5265766312921465,0.0199176983074133,Focused,849,0.28640313395887484,True,2021
S0210,The Weeknd,R&B,158,125,0.692174977984583,0.7727538158666641,0.5755691796717589,0.5956757796760579,Sad,475,0.42488924550626844,False,2017
S0211,Drake,Rock,290,66,0.5277737348541092,0.4221566943023891,0.2180176187061157,0.7963838619966933,Energetic,947,0.3852126388863962,False,2018
S0212,Ed Sheeran,Pop,130,152,0.47873947907501635,0.4067445221961422,0.8228613792817703,0.02023639662177068,Romantic,3143,0.0708056568842696,True,2019
S0213,The Weeknd,Latin,162,104,0.30332940913841266,0.6361061643892728,0.0991545698191374,0.008076266052458814,Party,1467,0.1491846336868354,False,2019
S0214,Bad Bunny,Electronic,222,135,0.2729572968161602,0.1119625642352261,0.6849552344439122,0.15654882302827966,Focused,2007,0.4778181327245839,True,2015
S0215,Drake,Pop,286,113,0.7383416029788887,0.2799800937043605,0.09337772163049152,0.9795075311680037,Sad,831,0.4376236276225771,True,2019
S0216,Justin Bieber,Latin,279,147,0.5436224885499378,0.17378886980662345,0.8764253647743545,0.8733068669995433,Happy,91,0.35076713869350057,False,2020
S0217,Ariana Grande,Hip-Hop,181,70,0.9336394195002629,0.8187526435501773,0.9864417597611032,0.49770656755672515,Happy,888,0.19407663101222805,True,2021
S0218,Ariana Grande,Electronic,309,161,0.20184709723403338,0.5783030705941963,0.2732637259918832,0.11993364792353423,Party,466,0.19991042307981463,False,2015
S0219,Justin Bieber,Hip-Hop,178,165,0.8245097924838692,0.567152346807775,0.4601359491851612,0.8739300616900115,Sad,71,0.10405352639065325,False,2016
S0220,Post Malone,Latin,218,64,0.7850449554831507,0.8305055767699806,0.42331038941976795,0.16861465179679014,Party,5396,0.34356133426553986,False,2019
S0221,Taylor Swift,Pop,261,84,0.19882556854808808,0.7816775159450023,0.35900141724221357,0.11729283481520447,Happy,2330,0.46707166000183964,False,2022
S0222,The Weeknd,Indie,195,82,0.30500551330091963,0.4702301162617635,0.8445945712166009,0.4004157801197651,Party,1015,0.12123744744694186,True,2015
S0223,Ed Sheeran,Indie,166,101,0.9061031350389854,0.3524283417024622,0.757143315287892,0.9575404563546247,Romantic,623,0.10518871957332178,False,2022
S0224,Post Malone,Electronic,227,73,0.25849953310693385,0.48149692902133834,0.4262110549977137,0.3591928586918983,Energetic,1681,0.4367703065243604,False,2021
S0225,Dua Lipa,Hip-Hop,283,140,0.47197943510236917,0.39431087878001947,0.5849310132323075,0.7228850827508342,Motivational,1454,0.2971958450449622,True,2021
S0226,Drake,Rock,359,121,0.4738111808384795,0.9864427253090613,0.9322150017693338,0.8555336367805858,Party,376,0.14666980888814662,True,2015
S0227,Bad Bunny,Indie,132,149,0.7689850822547132,0.22345677118421803,0.009982331329128624,0.5894861184988486,Party,1113,0.5224123418295985,False,2016
S0228,Taylor Swift,Rock,237,83,0.12330795328588129,0.036696733166200146,0.8572000614773563,0.33737129004616817,Focused,240,0.28185909114826796,True,2016
S0229,Post Malone,Pop,157,62,0.6906554848544586,0.6495523129077093,0.2851737397298172,0.5507807036347846,Sad,150,0.3511000364650821,True,2019
S0230,Dua Lipa,Indie,145,163,0.06532059381858035,0.8041556833067237,0.9454994284601829,0.2279390328515698,Sad,2226,0.09549301263461725,True,2020
S0231,Drake,Country,320,142,0.5277913748857317,0.6457525330031981,0.8020303164642457,0.014087545189948592,Calm,474,0.25471518381593894,False,2019
S0232,The Weeknd,Hip-Hop,191,121,0.10723038021298692,0.9519363886711433,0.13120646140543912,0.006147872730740911,Motivational,1466,0.2524969353748563,False,2020
S0233,Post Malone,Indie,281,147,0.7751839932377876,0.5653018566198256,0.5037884602913645,0.33631488376640295,Happy,1644,0.2454627223781746,True,2017
S0234,Drake,Hip-Hop,263,60,0.4425209748345821,0.9956882848851177,0.8554726589537109,0.5990059795671686,Sad,1569,0.20576159693070004,False,2021
S0235,Billie Eilish,Hip-Hop,185,101,0.9777620944847933,0.689866210896612,0.036447988145971943,0.030285792368102915,Focused,477,0.6320029345430235,False,2020
S0236,Ariana Grande,Rock,310,72,0.4763328897444056,0.8314131310039525,0.5117709193894668,0.10951189034669029,Party,1441,0.09549175771752541,False,2022
S0237,Justin Bieber,Pop,254,96,0.7498283454155981,0.6275459503155735,0.19408588807997984,0.6711312930755117,Romantic,3426,0.3811438293752375,True,2021
S0238,Ed Sheeran,Electronic,139,133,0.9018948365628187,0.14341211273524035,0.5455749617275719,0.8118518761408595,Sad,5162,0.23735338545120765,True,2018
S0239,Bad Bunny,Electronic,206,113,0.6073010638591079,0.8273015690265448,0.8451649624612321,0.7781045167115459,Happy,218,0.3414585704143179,False,2021
S0240,The Weeknd,Latin,322,98,0.380249968692316,0.005751268621125627,0.12326900606312119,0.16130348876429756,Happy,1217,0.22255188951734906,True,2020
S0241,Billie Eilish,R&B,181,71,0.26041161177294603,0.37899572741495235,0.741217645687444,0.8716727508755345,Energetic,5787,0.18235663916513514,False,2019
S0242,Billie Eilish,Indie,274,121,0.5850459377824734,0.9782606098725627,0.0045246495352240235,0.5402449975610505,Romantic,442,0.3537399482300941,False,2022
S0243,Bad Bunny,Country,337,106,0.7924402740292864,0.9824262176733163,0.2578977800520882,0.2105124888559744,Calm,1195,0.2529763977970071,True,2021
S0244,Justin Bieber,Pop,301,151,0.9169119938400465,0.9083836378881386,0.45754901785379265,0.2207731138749367,Romantic,1529,0.3551339087023269,False,2022
S0245,Post Malone,Electronic,175,101,0.1790059405364861,0.155948321084593,0.29860259303708914,0.2638424779177696,Sad,413,0.26234045425464386,False,2022
S0246,Taylor Swift,Country,292,151,0.4083602217798348,0.6324670566278783,0.26082316630375735,0.2941536547094429,Calm,184,0.43258921170014963,False,2019
S0247,Taylor Swift,Indie,276,99,0.6695390827924941,0.10650200341665128,0.17389357276112016,0.9294000038161823,Romantic,2137,0.04282911407130521,False,2019
S0248,Taylor Swift,Electronic,354,85,0.14894598635923528,0.5733211384201268,0.9104090749483313,0.37975163748574836,Motivational,202,0.14372682019910796,False,2015
S0249,Ariana Grande,Rock,120,126,0.43128480518925705,0.2491121070357405,0.8693792860389606,0.24542911124791578,Energetic,273,0.33431212341882127,False,2023
S0250,The Weeknd,Electronic,353,79,0.5625320780809672,0.6355213720182804,0.3596158712003359,0.641292621341021,Focused,454,0.5580348416690626,False,2021
S0251,Ed Sheeran,Country,273,115,0.648004912230138,0.45988274744057933,0.3776092617807394,0.25225604254485556,Party,2921,0.3466790649118031,False,2023
S0252,Billie Eilish,Indie,177,159,0.1873700554327229,0.6961445635111011,0.14635477836826905,0.657088540847989,Party,1045,0.6745199938572364,True,2021
S0253,Bad Bunny,Country,158,156,0.1619579076184402,0.6681532249672506,0.7183397767267589,0.3914797343252312,Sad,2213,0.25519907947993475,False,2017
S0254,Post Malone,R&B,350,174,0.26396734826352053,0.3108558043995854,0.7139045165868729,0.032284878947431705,Energetic,3337,0.23324708050650292,True,2022
S0255,Billie Eilish,Pop,328,70,0.7970944705192115,0.8856953348278034,0.5210933690930266,0.14936823252917242,Focused,37,0.250655059401053,False,2016
S0256,Post Malone,Indie,127,126,0.29594451924359466,0.17105859105082477,0.2160404576707069,0.7582852294653962,Party,336,0.4208238392648545,False,2016
S0257,Ed Sheeran,Country,322,65,0.9869449902668292,0.12642791093851757,0.9778630999535902,0.7751135291807042,Motivational,378,0.39348202631983953,False,2015
S0258,The Weeknd,Rock,327,137,0.6630312711551876,0.032913417404745626,0.3190432513318868,0.16979009984821858,Party,791,0.1407931617725443,False,2022
S0259,Taylor Swift,Electronic,352,85,0.012107374086447686,0.6230545984720397,0.2172456817185079,0.8800454928394469,Happy,735,0.46297645216154687,False,2020
S0260,Drake,Indie,333,161,0.3915372329310861,0.886255580236048,0.973593997737398,0.29151500532983954,Focused,885,0.2330574951431824,False,2015
S0261,Taylor Swift,Hip-Hop,250,174,0.5908996534053605,0.9142175159949376,0.4606817817563692,0.851369753366561,Romantic,235,0.072609820780259,False,2017
S0262,Dua Lipa,Electronic,351,141,0.476442658864778,0.843945442535967,0.8442742135160108,0.5780576048104067,Focused,200,0.4444669961954347,True,2015
S0263,Justin Bieber,Pop,255,69,0.024624158667025164,0.19230390819787935,0.37996160716880134,0.658109351245566,Motivational,358,0.27678664605906056,False,2020
S0264,Taylor Swift,Latin,303,178,0.39819727673443905,0.8855192194257299,0.3083797029950489,0.4417459348284257,Party,164,0.18489535382096908,False,2016
S0265,Bad Bunny,Rock,307,93,0.9487539927166583,0.5449852297829919,0.004356398501978775,0.32167635432269337,Focused,182,0.31258062228119743,False,2020
S0266,Bad Bunny,Rock,306,98,0.4336310315230464,0.16834996644371514,0.022711251781254105,0.2691801169080288,Focused,2729,0.3523182537253529,True,2021
S0267,Post Malone,Hip-Hop,212,75,0.3844136812911507,0.05163791126372752,0.291737978995523,0.07380300205766366,Energetic,147,0.13362052010868677,True,2019
S0268,Ed Sheeran,Rock,258,125,0.1244128693668689,0.2915445284442558,0.07923091721020836,0.47299807541981254,Calm,67,0.22582597722421224,False,2016
S0269,Bad Bunny,Country,211,165,0.19426362784436635,0.5406813006800432,0.8376523947711967,0.2973806148975914,Romantic,119,0.3086099528805438,False,2016
S0270,Dua Lipa,Indie,186,88,0.9955112878078214,0.17921853465985893,0.26359137905221985,0.3986813577162882,Calm,113,0.22262631795557933,True,2020
S0271,Post Malone,R&B,273,66,0.9719573226864764,0.21893220806945712,0.7783456608806769,0.9028938679983728,Happy,1616,0.5723688011651383,False,2023
S0272,Drake,R&B,240,116,0.638509527172525,0.37561897990904025,0.5230704343745747,0.6646089565911614,Happy,235,0.26530509567645727,True,2020
S0273,Ed Sheeran,Country,240,63,0.5490305283771383,0.1651653382636653,0.7571007330273832,0.8778246831900004,Calm,3063,0.2314172594459109,False,2016
S0274,Dua Lipa,Electronic,129,100,0.48914918942522556,0.7812018045544556,0.4532199189679975,0.26179403461432627,Happy,705,0.25547860329398886,True,2018
S0275,Ariana Grande,Rock,152,76,0.5189738891681668,0.12584936911272038,0.7018416536860963,0.21118678703314453,Happy,1247,0.2507496371126826,True,2017
S0276,Ariana Grande,Pop,120,151,0.9060052830020399,0.695657671264615,0.3910998964627713,0.38513920510772515,Energetic,165,0.5237987510369,True,2023
S0277,Billie Eilish,Country,349,99,0.5983850557482011,0.27014433526705306,0.7490132294343275,0.03407300026357574,Energetic,612,0.3117208961771948,False,2023
S0278,Dua Lipa,Rock,199,72,0.09529945888765345,0.14020769884759476,0.2553022711349493,0.6503104780966851,Calm,3080,0.3464029014365446,False,2020
S0279,Drake,Electronic,177,78,0.9562226637284814,0.9771151334204542,0.7353863290602908,0.5475482856625977,Sad,3701,0.25891399250996167,True,2019
S0280,Post Malone,R&B,238,92,0.9857388977996545,0.7874104048347754,0.43131654749193915,0.9154367793454579,Party,796,0.5589815428563671,False,2015
S0281,Drake,Indie,257,170,0.9408154239793417,0.8031254218307609,0.03323502789639343,0.6456321278006506,Motivational,215,0.1609192469710363,False,2021
S0282,Drake,Rock,190,62,0.23138747096671164,0.4533773349599092,0.7547508286582221,0.36941296951337466,Focused,776,0.23428666746575416,False,2016
S0283,Billie Eilish,Rock,126,88,0.9394117613746327,0.9887478661644514,0.8428020024593268,0.5668341814502256,Calm,1375,0.32690164491610824,False,2023
S0284,Ed Sheeran,Pop,222,109,0.595239183388154,0.9876578938369215,0.7632370217184767,0.2806393804181555,Party,2478,0.37093945884077145,False,2016
S0285,Dua Lipa,Electronic,146,177,0.8513305934303399,0.5651086175596356,0.9454091329933877,0.33379209910469443,Romantic,932,0.3736900130861001,False,2018
S0286,Billie Eilish,Country,284,150,0.04612352503400252,0.08090856995074103,0.39925536148306773,0.28997765721930135,Sad,341,0.14758372926648272,True,2016
S0287,Justin Bieber,Latin,299,164,0.4432834110422639,0.4457093721638419,0.23213772833525292,0.11914246705939202,Happy,4414,0.4268533465751246,False,2018
S0288,Post Malone,Hip-Hop,305,152,0.35121304035126577,0.6475490823869559,0.710701831303892,0.958298409134384,Happy,44,0.39915410685066405,False,2018
S0289,Dua Lipa,Indie,326,155,0.7897973781713585,0.8716532325205053,0.5950582268693978,0.14929687939554293,Sad,23,0.21632667009947987,False,2016
S0290,Ariana Grande,Hip-Hop,313,146,0.01907539341451081,0.6213703332367241,0.7706811563413795,0.23350904397875583,Romantic,607,0.2470704426688855,False,2023
S0291,Taylor Swift,Country,332,77,0.5781644196124914,0.6742690470130989,0.5109070314840898,0.7157766178066706,Romantic,1606,0.26591427725451233,True,2016
S0292,Billie Eilish,Hip-Hop,194,104,0.8023394644357791,0.6815897757816338,0.19787217922541134,0.11050428864213846,Happy,1453,0.631946212261552,True,2022
S0293,Ed Sheeran,Indie,205,91,0.5445223115348153,0.04064552876813188,0.19095935738871228,0.05742193145933239,Focused,478,0.027894497335517972,False,2023
S0294,Billie Eilish,Latin,154,147,0.6652553794475747,0.12763461465511194,0.8168360104106206,0.41302138021180523,Motivational,1188,0.6077396973985458,False,2023
S0295,Post Malone,Latin,238,143,0.8079620060772145,0.9398929398637366,0.23680551423178997,0.16817449616513236,Happy,12,0.15349748484041859,True,2021
S0296,Bad Bunny,Country,304,71,0.5137074438881525,0.9103599749025015,0.12298260022511942,0.8980777988316636,Motivational,1025,0.028398344907427635,False,2019
S0297,Bad Bunny,Latin,347,74,0.71150465825637,0.5159886899987176,0.17398816704988918,0.06589033696718616,Romantic,1559,0.5540587726380217,False,2019
S0298,Ed Sheeran,Indie,216,141,0.3781662640493467,0.5301070181724227,0.9466811326113708,0.5682641727751904,Romantic,518,0.0962689032274867,False,2021
S0299,Post Malone,Hip-Hop,320,84,0.27966972505181376,0.46538382838965975,0.29028096931756275,0.10789946895412339,Happy,1172,0.25146835077161095,False,2015
S0300,Ariana Grande,Indie,287,143,0.84183529214555,0.6591701131555693,0.6552376495855048,0.5801045538699424,Focused,90,0.22008613137426758,True,2019
S0301,Post Malone,Country,325,138,0.5872907358172611,0.7247685236286134,0.9063778738191772,0.3071593379834382,Sad,349,0.09196236130576327,False,2021
S0302,Post Malone,Pop,230,94,0.5164333928112369,0.6711755768459831,0.7366638194412268,0.7021087066247733,Happy,720,0.22617753973572693,True,2019
S0303,Ed Sheeran,Electronic,120,171,0.4248887053726146,0.3498248835024971,0.7941106268926025,0.10359224589672333,Energetic,621,0.3927633422977911,False,2020
S0304,Post Malone,Indie,290,148,0.6893817825239259,0.8803577324836447,0.593909884473662,0.8415160827379572,Romantic,234,0.8145771855995053,False,2015
S0305,Billie Eilish,Country,128,179,0.9656187578318021,0.6274655392517564,0.8241821613029114,0.013347164864344507,Calm,62,0.19304145051450136,False,2023
S0306,Justin Bieber,Latin,324,140,0.5686934484624655,0.7319124451655465,0.6505271464984359,0.016257562640187073,Happy,1034,0.3337466652447299,True,2016
S0307,Justin Bieber,Electronic,135,138,0.37728005617122673,0.6601234860441157,0.46363539553356425,0.19348015517396455,Focused,9,0.33107423158028354,False,2019
S0308,Ed Sheeran,Hip-Hop,140,94,0.7032510646125182,0.16541008837264648,0.04252958445729038,0.052579813766489014,Romantic,236,0.34965194018537044,True,2022
S0309,Post Malone,Latin,225,154,0.5804136659893345,0.58669809013182,0.1666988810312079,0.5065630979564719,Focused,1167,0.20119236703434418,False,2022
S0310,Ariana Grande,Rock,319,61,0.6396120532840124,0.634197420697371,0.3663140736804028,0.2269283897815989,Energetic,853,0.14379401543966353,True,2020
S0311,The Weeknd,Latin,339,155,0.026291471018594748,0.825156700634048,0.6190145061469173,0.07320613636786066,Focused,154,0.48503410279006337,False,2023
S0312,Billie Eilish,Rock,282,179,0.5696584202073266,0.9344847142886961,0.9257095135636317,0.31860327946266964,Party,1107,0.2462282551997338,True,2021
S0313,Drake,Electronic,251,115,0.9691544374918853,0.6866989796576003,0.9356384757571948,0.8812127994729491,Focused,166,0.253142372728132,True,2022
S0314,Post Malone,Pop,238,144,0.3713332907094664,0.5382971983750976,0.9082945927503865,0.9877300759759686,Happy,2142,0.1320164634208299,False,2021
S0315,Post Malone,Latin,163,86,0.32296799831511525,0.6196455908146911,0.3893041486723038,0.09164951292457679,Focused,444,0.17889453674443184,False,2020
S0316,Billie Eilish,Hip-Hop,191,65,0.18148931620850572,0.8170135332715441,0.11321163588746064,0.4877590635462039,Energetic,3473,0.28414784040865126,True,2021
S0317,Justin Bieber,Hip-Hop,205,145,0.28917166681905637,0.28551284320843184,0.20261944412588184,0.11273410218256186,Calm,600,0.31268128192915845,False,2019
S0318,Dua Lipa,Electronic,211,177,0.1764973809964513,0.45067336911883127,0.2028286131198408,0.8446068833109847,Happy,56,0.18621492121957026,False,2016
S0319,Billie Eilish,Pop,190,74,0.2068738478475105,0.23892671464652793,0.6636408498499845,0.5337420728527444,Energetic,559,0.20344342380260683,False,2018
S0320,Ariana Grande,Hip-Hop,283,145,0.6251120661984303,0.9578824793243732,0.0725465101569901,0.9411472268560825,Sad,734,0.45026096196302123,False,2015
S0321,Billie Eilish,R&B,167,135,0.6101134478281597,0.0617022044899328,0.2664839531568265,0.7186650998179318,Energetic,1229,0.3175136445041019,False,2021
S0322,Drake,Rock,139,173,0.5484832189016408,0.6272012109300948,0.22071181779133808,0.42064949298321996,Focused,107,0.15531047404740916,False,2015
S0323,Justin Bieber,Pop,233,131,0.938715418393888,0.5994475376376899,0.003876969970936006,0.19973885963773907,Energetic,1304,0.3957569508742774,False,2022
S0324,Justin Bieber,Hip-Hop,229,168,0.06886328445727086,0.2661759938011986,0.4553088862245961,0.43650765230264454,Focused,388,0.20007241832434358,True,2018
S0325,Ed Sheeran,Country,251,122,0.6366602494604783,0.4720044649726056,0.916052547725552,0.7002335337867714,Energetic,692,0.1450475329376017,True,2017
S0326,Billie Eilish,Pop,345,84,0.5199735689887314,0.7132737938772429,0.19714955783823618,0.3933425356564758,Energetic,1716,0.3491982731646835,False,2017
S0327,Ed Sheeran,Latin,203,82,0.317151339946219,0.6228407185378969,0.8173399564351894,0.7813905351223223,Sad,87,0.27940164871005607,True,2022
S0328,Dua Lipa,Electronic,253,110,0.7675048539095876,0.12477838229760585,0.6300972069001428,0.9349732368629592,Focused,1891,0.2513644067156399,False,2018
S0329,Billie Eilish,Country,357,69,0.30139169139588706,0.7790953379961978,0.4930744589935686,0.5731659011098269,Party,342,0.3139376045010635,False,2016
S0330,Bad Bunny,R&B,320,124,0.585391639984361,0.13950590283256004,0.23575639211814692,0.7511592994328768,Focused,59,0.5922488103887723,False,2020
S0331,Drake,Country,337,83,0.9483411174298064,0.20024251685243122,0.8919951814348828,0.22087858687742856,Motivational,634,0.08502871285312578,False,2015
S0332,Drake,Latin,292,106,0.05358956497574063,0.9091556156486608,0.2687112405025771,0.04652416078326327,Calm,327,0.21354254276118464,False,2017
S0333,Billie Eilish,Hip-Hop,325,125,0.27775757603678286,0.7675060641218627,0.14619568655547865,0.4320096723997646,Motivational,1449,0.08458610970955155,False,2016
S0334,Dua Lipa,Latin,216,159,0.36332786364783665,0.829394658255679,0.8336392405150043,0.1904534444053354,Energetic,5,0.42485513710997114,False,2022
S0335,Billie Eilish,Latin,304,95,0.09531771958017743,0.3043866581431903,0.889433847949887,0.009063138188453612,Romantic,1498,0.18833987448654352,False,2019
S0336,Justin Bieber,Rock,245,122,0.31700484143735386,0.5419300688072196,0.7320969405674174,0.3166517980304516,Party,697,0.43539143584144324,False,2021
S0337,Post Malone,Indie,285,170,0.3530981400974431,0.7891842680075439,0.2551409416016609,0.5200655883815514,Energetic,386,0.08743890217216108,False,2015
S0338,Dua Lipa,Country,328,174,0.2062446096465056,0.922496133592874,0.6777035447645353,0.7968884537143175,Happy,32,0.2795697685646176,False,2017
S0339,Bad Bunny,Indie,153,67,0.24287557334549792,0.21908466897565926,0.5434912271584699,0.7089771851172904,Energetic,1847,0.49208504956719734,False,2015
S0340,Ariana Grande,Rock,348,140,0.6385295254984663,0.20032939184148735,0.47974638008338344,0.3382510683955763,Party,1681,0.1882638324805287,False,2018
S0341,Billie Eilish,Latin,317,61,0.256463998832022,0.9402169625804674,0.6038940343359552,0.7476030283319387,Motivational,154,0.4675401468734961,True,2023
S0342,Ed Sheeran,Country,181,93,0.12720592140057918,0.7551973974278168,0.04761193656134566,0.5729910105235583,Focused,841,0.08246138721469669,False,2021
S0343,Taylor Swift,Hip-Hop,241,141,0.02428777979536778,0.04212534284952729,0.8553536263960371,0.8617023790928826,Energetic,3517,0.1612857504050873,False,2019
S0344,Drake,Pop,165,178,0.9883941724813394,0.5023250107414483,0.33142906811272876,0.3711563848584497,Calm,288,0.33237304676597956,False,2016
S0345,Bad Bunny,Rock,286,132,0.06012405066193105,0.7482828585457479,0.5933427915389501,0.18913890387767518,Motivational,1747,0.05361109944810094,False,2017
S0346,Post Malone,Pop,251,125,0.2205860458560992,0.8216065897542137,0.5622140214125946,0.8979069092313261,Motivational,2311,0.33756067612135093,False,2022
S0347,Post Malone,Pop,219,137,0.07887837411107901,0.11212797645245787,0.912281925432285,0.3823000187726906,Romantic,538,0.6630859911248339,True,2018
S0348,Dua Lipa,Hip-Hop,131,155,0.6114419263715224,0.6171520013620669,0.44128755959256094,0.616077379215591,Sad,82,0.36481109291589664,True,2015
S0349,Taylor Swift,Indie,190,74,0.05723092290858889,0.9893951979532178,0.3693785032392223,0.4237098451951027,Happy,1532,0.43532183574636996,True,2015
S0350,Ariana Grande,Electronic,209,131,0.2105146718604909,0.7655084186716615,0.215795376307655,0.6857264714462183,Energetic,399,0.512389837792644,False,2017
S0351,Billie Eilish,Latin,326,105,0.5408730338384463,0.561331993964688,0.9267225521133134,0.2054020907717844,Focused,912,0.22295715144112085,True,2015
S0352,Ariana Grande,Latin,319,171,0.3929057497075772,0.015181509782216107,0.3901099308985342,0.28997407772909223,Romantic,93,0.40086871443345595,False,2017
S0353,The Weeknd,Pop,271,119,0.5957876275990664,0.8137455759989146,0.5601529814053228,0.06964803553886822,Calm,499,0.2304379364270513,True,2019
S0354,Drake,Country,335,90,0.6606332559749556,0.6964925360030946,0.9074761216522862,0.4136588619362169,Romantic,1372,0.30711325379207266,False,2020
S0355,Justin Bieber,Rock,218,94,0.6522604727627537,0.9135085757947375,0.8245960802385549,0.9256319861630551,Party,1156,0.13358147275499702,True,2016
S0356,Billie Eilish,Latin,170,78,0.5084931670382378,0.923764976480488,0.17744625576101158,0.1856807546854664,Energetic,528,0.4203467323242668,False,2023
S0357,Billie Eilish,Indie,159,165,0.7383508125877029,0.08924730245405388,0.6925719313708277,0.9041331085750999,Motivational,202,0.17959898937426452,True,2017
S0358,Bad Bunny,Electronic,311,121,0.3530498196383416,0.7035252753495037,0.4926216974658314,0.10498128452824906,Romantic,663,0.3241222125629321,False,2021
S0359,Dua Lipa,Indie,351,119,0.4294957523754871,0.2606490770080866,0.3809383784091843,0.988485232000218,Calm,913,0.142596774752559,True,2020
S0360,Taylor Swift,Country,124,170,0.6973432936402272,0.6765692593567784,0.9778918716668558,0.014802725570301822,Happy,479,0.3545116276714771,False,2020
S0361,Ariana Grande,R&B,286,97,0.9185743542653904,0.19893040633237424,0.8464201571435663,0.3830050509057592,Motivational,209,0.4654779892049156,True,2019
S0362,Ed Sheeran,Country,284,106,0.6886458308809222,0.3733947155768538,0.8695252102410781,0.2733995072439511,Focused,2067,0.2657630028171002,True,2019
